employee_id,review_date,score,rating,notes
E-1871,02/09/2026,3.5,优秀,需培训
E-2230,2026-08-13,C,合格,表现稳定
E-1013,2024-01-18,3,优秀,沟通待加强
E-2243,01-03-2026,C,优秀,需培训
E-1923,10/17/2025,3,良好,业绩突出
E-2276,2025-02-28,C,合格,沟通待加强
E-1364,12/12/2026,B,良好,需培训
E-2724,24-09-2025,A,优秀,需培训
E-1758,2024-06-25,C,良好,晋升候选
E-1683,06/09/2024,C,良好,晋升候选
E-3059,04/13/2025,C,良好,表现稳定
E-1629,2026-04-25,4,需改进,表现稳定
E-1454,2024-05-15,C,需改进,业绩突出
E-3438,09/11/2025,2.5,需改进,表现稳定
E-2861,07-03-2025,4.5,需改进,业绩突出
E-1120,06/28/2025,2.5,优秀,表现稳定
E-2517,2025-07-11,C,良好,晋升候选
E-3398,11/10/2025,C,优秀,业绩突出
E-3534,10-04-2025,4,良好,沟通待加强
E-1747,2026-07-14,2.5,合格,沟通待加强
E-3503,08-09-2024,C,需改进,表现稳定
E-2254,10/18/2025,3,需改进,表现稳定
E-1999,2024-01-28,3.5,优秀,表现稳定
E-2974,06/24/2025,2.5,良好,表现稳定
E-2453,10/09/2025,B,需改进,晋升候选
E-3067,09/19/2024,4,优秀,表现稳定
E-1016,06/22/2026,B,优秀,沟通待加强
E-2106,01/01/2025,B,合格,需培训
E-3578,02-11-2025,4,优秀,需培训
E-2193,05/27/2025,4.5,需改进,业绩突出
E-3549,2024-12-06,3.5,合格,表现稳定
E-2073,2024-11-07,4,优秀,晋升候选
E-1208,02-08-2024,A,合格,表现稳定
E-1315,2025-12-20,4.5,优秀,沟通待加强
E-2574,2025-04-27,A,需改进,表现稳定
E-1095,2025-12-07,C,合格,表现稳定
E-2834,2026-04-28,4,需改进,表现稳定
E-1018,2024-10-25,A,合格,表现稳定
E-3293,28-06-2024,C,需改进,沟通待加强
E-2374,13-06-2026,C,优秀,业绩突出
E-2430,05/26/2025,B,需改进,业绩突出
E-2037,2026-03-28,2.5,合格,表现稳定
E-2795,2025-06-28,B,合格,晋升候选
E-3336,2024-06-27,3.5,优秀,表现稳定
E-1300,24-07-2025,C,合格,业绩突出
E-2366,05-03-2026,2.5,合格,表现稳定
E-3374,17-03-2024,B,优秀,业绩突出
E-2646,2024-09-16,C,需改进,业绩突出
E-2209,27-06-2026,A,合格,晋升候选
E-2917,2026-03-03,C,合格,沟通待加强
E-1259,2024-07-20,3.5,需改进,需培训
E-2358,01/09/2025,3.5,合格,晋升候选
E-2045,2026-02-14,4.5,合格,业绩突出
E-2474,02/18/2025,4.5,需改进,需培训
E-1284,2026-02-14,B,优秀,业绩突出
E-2533,01-08-2026,4.5,需改进,表现稳定
E-2425,2026-11-16,4.5,良好,晋升候选
E-3474,2026-06-22,C,合格,业绩突出
E-3181,2025-05-04,C,良好,表现稳定
E-1299,2026-04-27,3,优秀,表现稳定
E-2313,07/03/2025,2.5,良好,业绩突出
E-2140,2026-02-11,2.5,合格,需培训
E-2162,08/24/2024,C,需改进,沟通待加强
E-1235,2025-12-16,B,合格,业绩突出
E-1300,2025-03-14,A,优秀,表现稳定
E-1164,20-04-2025,4,需改进,晋升候选
E-2471,10/22/2026,3.5,合格,需培训
E-2093,2024-10-21,3,合格,晋升候选
E-2581,2026-11-01,B,需改进,表现稳定
E-3264,2026-07-27,C,合格,需培训
E-1418,21-08-2025,4.5,需改进,沟通待加强
E-1691,2025-12-16,C,良好,晋升候选
E-1638,2025-04-12,2.5,合格,表现稳定
E-1278,2025-03-09,B,需改进,表现稳定
E-3509,2026-04-13,B,合格,沟通待加强
E-3136,2025-08-08,4,需改进,晋升候选
E-1065,12/19/2025,A,需改进,表现稳定
E-2533,08-05-2025,4.5,需改进,沟通待加强
E-2033,2024-01-19,4,合格,表现稳定
E-1246,2025-04-16,2.5,良好,表现稳定
E-1245,2025-06-04,C,需改进,表现稳定
E-1067,2024-10-18,B,良好,需培训
E-1858,19-03-2024,3,良好,晋升候选
E-2611,2024-09-14,A,需改进,沟通待加强
E-3333,05/25/2025,3.5,合格,业绩突出
E-1955,2026-08-03,3,合格,表现稳定
E-3545,10/23/2024,A,合格,晋升候选
E-1601,2024-10-05,B,需改进,沟通待加强
E-1934,09/16/2026,3,良好,沟通待加强
E-2112,04/23/2025,B,合格,表现稳定
E-3259,15-10-2026,4.5,优秀,需培训
E-3274,2025-12-23,3,合格,表现稳定
E-2557,2026-08-11,4,优秀,沟通待加强
E-2016,02/08/2026,3,良好,沟通待加强
E-1679,11/23/2025,C,良好,沟通待加强
E-2212,15-04-2025,C,需改进,表现稳定
E-2124,08/14/2026,3.5,良好,晋升候选
E-2429,2025-07-03,C,良好,表现稳定
E-1809,2025-08-22,4.5,合格,业绩突出
E-3003,2025-03-15,3,优秀,需培训
E-2292,12/24/2024,4.5,优秀,沟通待加强
E-1226,2025-11-20,2.5,优秀,业绩突出
E-2335,12/23/2025,C,合格,晋升候选
E-2313,2025-02-21,3.5,需改进,表现稳定
E-3464,2024-03-27,4,合格,业绩突出
E-2309,18-08-2024,4.5,合格,表现稳定
E-1370,26-10-2026,4,需改进,表现稳定
E-2165,2026-03-12,4.5,需改进,表现稳定
E-2417,2024-04-20,3,优秀,表现稳定
E-3417,2025-03-25,4.5,需改进,业绩突出
E-2112,09/03/2025,2.5,合格,沟通待加强
E-2157,02/18/2025,2.5,需改进,业绩突出
E-2026,2024-02-25,2.5,良好,表现稳定
E-1473,06/26/2024,3,合格,表现稳定
E-1444,2026-07-26,2.5,良好,需培训
E-1860,2024-04-25,2.5,优秀,需培训
E-1684,10/20/2026,3.5,优秀,表现稳定
E-1793,28-06-2026,C,合格,晋升候选
E-2059,04/14/2025,2.5,合格,表现稳定
E-1481,2024-08-21,C,需改进,表现稳定
E-2558,2025-03-24,B,优秀,业绩突出
E-1240,06/22/2026,2.5,合格,表现稳定
E-2166,2026-01-08,3,良好,表现稳定
E-1694,01/23/2025,C,合格,晋升候选
E-2076,12/24/2024,A,合格,业绩突出
E-2486,2024-05-21,4,合格,表现稳定
E-2828,07/15/2025,A,合格,表现稳定
E-2635,10/12/2025,4.5,合格,需培训
E-1790,2026-12-18,4,需改进,沟通待加强
E-3041,2024-10-19,C,良好,沟通待加强
E-3384,2026-09-05,3.5,优秀,沟通待加强
E-2435,2025-09-08,C,优秀,表现稳定
E-2796,2025-04-03,3,良好,业绩突出
E-1153,2024-12-11,A,合格,业绩突出
E-3128,2024-08-04,B,需改进,表现稳定
E-1995,2025-06-20,B,需改进,表现稳定
E-1040,26-08-2025,C,优秀,表现稳定
E-1414,2025-03-12,C,良好,表现稳定
E-1214,2025-04-20,C,需改进,表现稳定
E-3155,2026-10-28,B,优秀,沟通待加强
E-2827,2025-08-19,3.5,良好,表现稳定
E-1621,2025-04-27,C,良好,业绩突出
E-1688,13-09-2026,4,合格,表现稳定
E-2959,02/25/2026,A,需改进,晋升候选
E-2631,08-12-2024,4.5,优秀,表现稳定
E-2029,05-04-2024,3.5,良好,业绩突出
E-1164,2026-05-01,A,良好,表现稳定
E-2313,2026-02-13,4.5,优秀,业绩突出
E-1869,09/22/2024,A,良好,表现稳定
E-1160,09-09-2024,C,合格,表现稳定
E-1111,03/03/2026,4.5,优秀,表现稳定
E-2722,06/15/2025,3,优秀,沟通待加强
E-3543,2024-07-21,4.5,良好,需培训
E-1613,12/07/2025,3.5,需改进,晋升候选
E-3014,01-05-2026,4,良好,晋升候选
E-2071,20-03-2025,3,优秀,沟通待加强
E-2485,03/02/2024,C,合格,表现稳定
E-1561,2024-08-09,3.5,良好,晋升候选
E-2234,2026-09-13,A,优秀,需培训
E-1849,05/03/2026,2.5,合格,表现稳定
E-3228,2024-02-14,4.5,优秀,沟通待加强
E-1718,2024-12-23,4,需改进,沟通待加强
E-2725,2025-09-23,C,优秀,表现稳定
E-1140,2026-04-24,4.5,良好,需培训
E-1378,2024-04-23,C,合格,表现稳定
E-1618,06/18/2024,A,需改进,晋升候选
E-2349,23-05-2025,2.5,良好,沟通待加强
E-2311,2024-07-10,B,优秀,需培训
E-1188,08/01/2024,4.5,需改进,沟通待加强
E-3056,2024-10-06,A,需改进,业绩突出
E-2300,03/22/2026,3,合格,表现稳定
E-1218,2025-06-18,2.5,合格,表现稳定
E-1265,2026-10-09,4.5,优秀,表现稳定
E-2469,28-06-2026,3,良好,晋升候选
E-2023,2025-11-26,B,优秀,业绩突出
E-1528,14-02-2024,3,良好,需培训
E-3500,2024-01-19,B,合格,沟通待加强
E-1418,2025-03-21,C,需改进,表现稳定
E-3242,2025-04-11,B,优秀,晋升候选
E-2950,2026-07-08,4,合格,晋升候选
E-2737,2025-08-24,3.5,优秀,表现稳定
E-2253,2026-12-06,4.5,合格,需培训
E-2254,08-12-2024,4.5,优秀,沟通待加强
E-2388,2026-11-07,4.5,需改进,业绩突出
E-2319,2026-12-13,3,优秀,表现稳定
E-2425,2024-03-01,2.5,合格,业绩突出
E-2269,01/11/2026,2.5,需改进,表现稳定
E-2722,02-05-2026,2.5,优秀,需培训
E-2525,2024-12-16,4.5,合格,沟通待加强
E-3149,03-12-2026,3,优秀,晋升候选
E-2804,2024-10-07,3.5,良好,表现稳定
E-3059,2026-08-23,C,需改进,表现稳定
E-2176,01/10/2025,C,优秀,沟通待加强
E-2411,04-07-2026,B,良好,表现稳定
E-3313,2025-08-23,2.5,合格,表现稳定
E-3299,2024-10-01,C,合格,沟通待加强
E-2736,2024-01-15,C,需改进,业绩突出
E-1339,2024-04-28,A,优秀,晋升候选
E-2639,2024-06-23,2.5,合格,表现稳定
E-1153,2024-01-19,B,合格,表现稳定
E-2613,11/15/2026,4,合格,表现稳定
E-3461,01/27/2024,2.5,良好,沟通待加强
E-1717,10-05-2026,B,需改进,沟通待加强
E-2534,2025-05-01,4.5,需改进,需培训
E-2237,2026-11-11,B,需改进,表现稳定
E-2958,2025-12-13,A,良好,需培训
E-1886,2025-04-13,4.5,优秀,表现稳定
E-1527,2024-12-28,B,合格,晋升候选
E-1980,2026-09-12,4.5,需改进,表现稳定
E-2885,2025-04-09,3.5,需改进,晋升候选
E-1061,2025-11-12,A,良好,表现稳定
E-3317,03/19/2024,3,合格,需培训
E-2520,2024-03-02,2.5,良好,需培训
E-2731,03/10/2026,C,良好,表现稳定
E-1811,2024-12-13,B,合格,晋升候选
E-3539,24-05-2025,4.5,合格,晋升候选
E-1508,2025-06-15,C,需改进,沟通待加强
E-2406,2026-06-05,3,合格,表现稳定
E-1801,2024-11-06,3.5,良好,表现稳定
E-1698,2024-12-18,4.5,需改进,沟通待加强
E-1514,11/09/2025,3.5,优秀,业绩突出
E-3254,2025-12-16,2.5,合格,表现稳定
E-2142,07/12/2026,4.5,合格,表现稳定
E-2093,15-03-2024,3.5,良好,沟通待加强
E-1590,2026-06-18,3.5,良好,业绩突出
E-1129,18-03-2025,3.5,合格,需培训
E-1800,2024-04-12,2.5,需改进,表现稳定
E-1401,2026-10-09,3.5,优秀,表现稳定
E-1093,07-08-2025,B,合格,需培训
E-3077,10/19/2026,B,优秀,表现稳定
E-1380,17-02-2024,3,需改进,表现稳定
E-1520,27-11-2024,4,优秀,表现稳定
E-1491,10/18/2024,4.5,需改进,晋升候选
E-3185,04/20/2025,B,良好,需培训
E-1751,2025-06-21,4,需改进,表现稳定
E-2796,2024-10-11,3.5,优秀,表现稳定
E-3453,2025-04-23,C,良好,表现稳定
E-3031,2025-05-11,A,良好,表现稳定
E-3557,2026-06-23,A,优秀,需培训
E-2249,08/06/2025,A,需改进,表现稳定
E-3023,2026-05-28,B,优秀,需培训
E-3327,2026-08-07,C,优秀,表现稳定
E-2710,04-12-2026,B,优秀,表现稳定
E-1067,2025-02-09,4.5,合格,表现稳定
E-1749,19-07-2026,4.5,良好,需培训
E-2455,03/06/2026,B,合格,沟通待加强
E-2681,2024-05-27,2.5,良好,表现稳定
E-1551,14-02-2026,4,需改进,表现稳定
E-1822,2025-08-14,4,合格,表现稳定
E-1005,19-11-2025,B,合格,表现稳定
E-2311,05/11/2024,2.5,优秀,需培训
E-2029,2026-03-09,2.5,良好,表现稳定
E-3340,06/07/2025,2.5,优秀,表现稳定
E-2298,06/12/2024,B,合格,沟通待加强
E-2283,06/20/2025,3.5,合格,表现稳定
E-2578,02/08/2026,A,良好,业绩突出
E-1491,2026-10-26,B,合格,表现稳定
E-3579,01/23/2024,C,需改进,沟通待加强
E-3233,03/03/2024,3,需改进,表现稳定
E-2738,11/12/2025,3.5,合格,晋升候选
E-1349,2024-08-04,3,合格,表现稳定
E-1160,2024-12-28,C,合格,表现稳定
E-2499,2024-03-19,A,优秀,晋升候选
E-2348,2024-01-11,C,合格,业绩突出
E-1613,19-08-2026,C,良好,表现稳定
E-3122,2024-06-06,4,合格,表现稳定
E-3573,2025-06-07,C,良好,表现稳定
E-1058,11/10/2024,A,合格,表现稳定
E-2067,2026-11-13,3,良好,业绩突出
E-2789,11/04/2026,B,需改进,表现稳定
E-3148,13-01-2025,B,优秀,表现稳定
E-2736,2024-03-19,4,需改进,需培训
E-1861,06/24/2024,3,合格,表现稳定
E-1976,2026-04-18,4.5,合格,表现稳定
E-3218,12/11/2025,4.5,需改进,晋升候选
E-1037,2025-02-04,2.5,优秀,表现稳定
E-2230,2026-04-25,2.5,优秀,表现稳定
E-2049,2024-03-07,4.5,合格,需培训
E-1051,2024-09-27,4,优秀,晋升候选
E-3473,2026-02-17,3.5,良好,沟通待加强
E-1314,2024-03-07,3.5,良好,表现稳定
E-2768,2026-07-03,3,合格,沟通待加强
E-3296,2025-06-03,4,合格,晋升候选
E-1223,2026-12-13,4.5,良好,沟通待加强
E-3525,2024-08-27,4.5,优秀,业绩突出
E-3362,01/13/2025,3,合格,表现稳定
E-1185,2026-10-13,C,需改进,晋升候选
E-2530,2026-08-12,2.5,合格,表现稳定
E-2652,2024-03-10,B,优秀,沟通待加强
E-1594,11/06/2026,3.5,优秀,表现稳定
E-1429,07/01/2026,4,良好,需培训
E-3111,2024-05-08,B,良好,需培训
E-1964,2026-02-01,2.5,良好,晋升候选
E-1839,2024-04-28,2.5,良好,表现稳定
E-2912,07/16/2025,C,良好,表现稳定
E-1925,14-04-2025,4.5,优秀,沟通待加强
E-1463,2025-09-05,B,良好,沟通待加强
E-2079,2024-03-08,3.5,需改进,沟通待加强
E-1876,2026-05-10,C,良好,晋升候选
E-1198,07/27/2025,C,需改进,晋升候选
E-1529,26-11-2026,4,需改进,需培训
E-2312,2025-11-11,3,优秀,表现稳定
E-1612,2026-05-06,C,优秀,表现稳定
E-1257,2025-01-27,3,优秀,表现稳定
E-1853,06/19/2024,B,合格,表现稳定
E-1127,04/14/2026,C,良好,表现稳定
E-2915,06/05/2025,C,需改进,表现稳定
E-3566,25-01-2024,4,合格,业绩突出
E-2308,2024-08-13,A,合格,需培训
E-1721,2025-12-24,B,良好,表现稳定
E-1065,2024-04-10,2.5,需改进,表现稳定
E-2060,2026-09-01,4.5,良好,表现稳定
E-3053,22-04-2024,3.5,合格,表现稳定
E-1427,11/16/2026,B,优秀,表现稳定
E-1110,2025-04-12,A,需改进,表现稳定
E-1315,01/03/2026,2.5,良好,表现稳定
E-2965,2025-10-16,2.5,优秀,沟通待加强
E-1975,11/19/2025,B,优秀,表现稳定
E-2451,2024-01-06,C,需改进,表现稳定
E-3327,17-12-2026,3.5,需改进,表现稳定
E-3217,2026-09-01,B,良好,表现稳定
E-1713,2026-04-17,C,合格,沟通待加强
E-2768,03/07/2025,4.5,良好,晋升候选
E-1665,2024-08-19,3.5,合格,表现稳定
E-3320,2024-04-08,4,合格,表现稳定
E-1261,2024-08-11,C,良好,业绩突出
E-1671,2025-12-27,4.5,合格,表现稳定
E-2415,2024-01-02,2.5,合格,晋升候选
E-2034,2024-07-01,B,合格,表现稳定
E-3345,10-08-2025,C,需改进,沟通待加强
E-1635,2026-05-11,B,良好,需培训
E-1806,2026-10-25,3,优秀,表现稳定
E-2032,08-01-2024,B,良好,业绩突出
E-1855,2024-12-04,2.5,需改进,业绩突出
E-1885,03/14/2024,A,合格,晋升候选
E-2082,2025-06-19,3.5,需改进,沟通待加强
E-1722,11/12/2025,3.5,合格,需培训
E-2455,08/26/2026,B,合格,沟通待加强
E-2043,01/03/2026,B,优秀,表现稳定
E-2304,10/21/2025,2.5,良好,需培训
E-2211,2026-04-23,3.5,合格,需培训
E-1094,2024-03-07,B,需改进,晋升候选
E-2133,2025-02-11,3.5,优秀,晋升候选
E-2714,03/24/2025,3.5,需改进,沟通待加强
E-2202,2026-02-19,A,合格,需培训
E-3400,2026-05-06,A,合格,晋升候选
E-2193,05/26/2024,B,优秀,需培训
E-2392,2025-08-27,A,优秀,表现稳定
E-3307,2026-07-24,A,需改进,沟通待加强
E-1847,12/13/2026,A,合格,表现稳定
E-3094,2026-07-19,3.5,需改进,沟通待加强
E-3016,2024-09-03,4,需改进,表现稳定
E-1438,2025-09-27,C,良好,表现稳定
E-2205,02/21/2025,4,良好,表现稳定
E-1087,2026-06-08,3.5,需改进,晋升候选
E-2032,2024-12-06,C,合格,表现稳定
E-1003,2024-03-26,4.5,需改进,业绩突出
E-2340,12-02-2026,2.5,良好,业绩突出
E-2689,13-03-2025,3.5,优秀,表现稳定
E-3119,01-12-2024,3,需改进,晋升候选
E-2145,2026-05-25,A,合格,表现稳定
E-1996,05/13/2026,3.5,优秀,晋升候选
E-2494,06/11/2024,4,需改进,表现稳定
E-1081,2026-12-05,4,需改进,表现稳定
E-2809,2025-11-22,3,合格,表现稳定
E-3250,2025-08-19,4,优秀,沟通待加强
E-2869,20-01-2025,B,良好,需培训
E-2340,2026-07-06,C,需改进,沟通待加强
E-2418,2025-02-18,4,良好,业绩突出
E-3356,12-09-2025,C,优秀,业绩突出
E-3069,2026-01-12,4.5,优秀,表现稳定
E-2204,2026-07-06,B,需改进,沟通待加强
E-1871,2024-09-27,3,优秀,需培训
E-3579,2025-09-11,B,需改进,业绩突出
E-2819,28-06-2025,3.5,良好,沟通待加强
E-2660,2024-07-03,4,优秀,晋升候选
E-1538,13-08-2026,B,需改进,业绩突出
E-1756,11/08/2024,A,良好,需培训
E-2459,2025-08-27,A,合格,沟通待加强
E-1131,08/07/2025,A,良好,表现稳定
E-3440,2024-10-02,4.5,优秀,业绩突出
E-2023,2024-05-03,B,优秀,需培训
E-1796,03/11/2026,A,优秀,表现稳定
E-1236,08/06/2026,3.5,优秀,沟通待加强
E-1247,08/11/2026,B,合格,业绩突出
E-3090,04/01/2025,B,合格,晋升候选
E-1994,11/04/2025,C,合格,需培训
E-3184,2025-10-17,B,合格,表现稳定
E-2531,2025-12-03,2.5,优秀,表现稳定
E-1144,12/13/2026,2.5,优秀,表现稳定
E-1943,02/15/2024,A,良好,业绩突出
E-3520,2026-08-02,B,优秀,表现稳定
E-2350,11/21/2025,2.5,需改进,表现稳定
E-3157,08/13/2026,4.5,合格,表现稳定
E-2763,12/06/2024,C,需改进,需培训
E-3106,2026-04-01,A,需改进,沟通待加强
E-2568,2024-02-22,B,良好,表现稳定
E-2242,2024-02-22,A,需改进,表现稳定
E-1238,09/19/2026,3.5,优秀,表现稳定
E-1767,2024-01-04,3,需改进,表现稳定
E-1378,26-01-2024,3,优秀,表现稳定
E-1111,2026-11-09,3.5,良好,需培训
E-3034,2024-07-14,3.5,合格,沟通待加强
E-1339,2026-02-03,4.5,优秀,表现稳定
E-2843,2024-03-20,B,合格,表现稳定
E-1215,2024-04-14,3.5,合格,表现稳定
E-2979,13-12-2024,4.5,合格,表现稳定
E-2292,2025-02-26,3,优秀,业绩突出
E-2267,2024-02-12,C,需改进,晋升候选
E-1316,15-12-2026,C,良好,表现稳定
E-1132,2024-02-20,4,优秀,表现稳定
E-3143,12/01/2024,B,合格,表现稳定
E-1729,2026-11-15,B,需改进,表现稳定
E-2999,2024-09-26,2.5,优秀,晋升候选
E-1327,04/14/2025,B,合格,表现稳定
E-3111,26-07-2024,B,合格,表现稳定
E-2210,2025-01-21,C,合格,业绩突出
E-2257,04/18/2024,3.5,需改进,晋升候选
E-1681,07/07/2024,4,良好,表现稳定
E-3560,2025-03-19,4.5,优秀,沟通待加强
E-2947,2025-07-16,3.5,合格,沟通待加强
E-2840,04/15/2024,2.5,优秀,表现稳定
E-3369,04/18/2024,A,需改进,表现稳定
E-3044,05/15/2026,B,需改进,业绩突出
E-1679,02/12/2026,3,需改进,表现稳定
E-1426,2025-09-11,3.5,合格,沟通待加强
E-2139,10/20/2024,3.5,需改进,业绩突出
E-3128,2024-07-16,4,合格,表现稳定
E-2531,2024-09-22,C,合格,业绩突出
E-2508,2025-07-24,3.5,合格,表现稳定
E-1057,2025-01-21,4.5,合格,表现稳定
E-2829,19-08-2025,4,需改进,表现稳定
E-3155,2024-04-17,4.5,优秀,表现稳定
E-2061,02/25/2024,B,优秀,晋升候选
E-1665,01/20/2026,4,良好,表现稳定
E-1987,2025-01-06,4,需改进,晋升候选
E-2881,08/03/2026,4,需改进,业绩突出
E-3427,04/28/2024,3.5,合格,表现稳定
E-2112,07/19/2025,4.5,良好,晋升候选
E-2120,2026-02-01,4,优秀,表现稳定
E-1504,2024-06-04,4.5,需改进,表现稳定
E-1966,15-06-2026,B,需改进,表现稳定
E-1251,2025-12-27,3.5,良好,表现稳定
E-2155,08/26/2025,B,需改进,表现稳定
E-2924,2025-02-19,4.5,优秀,业绩突出
E-2680,2025-09-25,3,合格,晋升候选
E-2580,2025-10-22,B,优秀,表现稳定
E-1789,2025-02-05,3.5,优秀,表现稳定
E-2830,2025-03-13,C,良好,表现稳定
E-3127,2026-07-07,4.5,合格,表现稳定
E-2955,09-07-2024,B,良好,表现稳定
E-2372,2025-04-22,C,合格,晋升候选
E-2935,2024-03-06,2.5,需改进,沟通待加强
E-2503,2026-10-19,A,需改进,表现稳定
E-1592,2026-05-14,C,合格,需培训
E-2886,2024-07-03,A,合格,需培训
E-1399,04/23/2024,3.5,合格,业绩突出
E-2917,2024-01-23,4.5,优秀,晋升候选
E-1179,24-02-2025,2.5,需改进,业绩突出
E-2582,11-04-2026,B,需改进,表现稳定
E-2491,2025-12-08,3.5,需改进,表现稳定
E-1184,09-09-2025,A,良好,表现稳定
E-2881,2025-10-14,4,需改进,表现稳定
E-3238,10/05/2024,3,需改进,需培训
E-1355,01/15/2024,3,良好,表现稳定
E-1525,2026-01-01,2.5,良好,表现稳定
E-1965,2025-12-25,C,良好,晋升候选
E-2196,02-05-2024,A,需改进,表现稳定
E-1876,2024-08-22,4.5,合格,沟通待加强
E-2194,2025-09-04,4,合格,沟通待加强
E-2168,10/22/2026,4,合格,表现稳定
E-2048,08/25/2025,B,需改进,需培训
E-2360,2026-12-01,B,优秀,表现稳定
E-2269,2025-01-05,A,优秀,晋升候选
E-3580,2026-07-20,3.5,良好,表现稳定
E-1532,07-06-2026,B,需改进,表现稳定
E-2846,2024-09-10,4,优秀,业绩突出
E-2187,2024-02-19,4,需改进,需培训
E-2637,25-08-2026,3.5,需改进,沟通待加强
E-2689,10-05-2024,B,需改进,表现稳定
E-3319,2024-12-05,3.5,需改进,表现稳定
E-1217,22-04-2025,4,优秀,表现稳定
E-2582,19-04-2024,4.5,需改进,业绩突出
E-2423,13-09-2024,3,优秀,需培训
E-3121,08/03/2025,A,优秀,表现稳定
E-1684,07-03-2024,4.5,良好,表现稳定
E-1721,2025-10-20,C,良好,表现稳定
E-1307,2024-02-22,4,合格,表现稳定
E-1635,2024-06-28,3.5,优秀,业绩突出
E-1209,01-12-2024,B,优秀,需培训
E-1667,05/15/2026,B,良好,表现稳定
E-3257,04/22/2026,B,合格,沟通待加强
E-1056,2026-12-14,C,合格,表现稳定
E-2262,2026-04-14,4.5,需改进,表现稳定
E-3020,2024-07-17,B,需改进,沟通待加强
E-3164,07/20/2024,3.5,优秀,表现稳定
E-1440,2024-05-12,4,合格,表现稳定
E-2799,05/10/2025,4.5,优秀,表现稳定
E-2579,2026-12-08,3,需改进,表现稳定
E-1689,07/21/2025,4,合格,需培训
E-2695,2026-10-14,C,优秀,需培训
E-3037,2024-07-24,3.5,优秀,表现稳定
E-2864,2024-10-13,4,优秀,需培训
E-2702,2026-08-03,4,良好,业绩突出
E-2489,2024-07-04,3,良好,需培训
E-3078,2026-10-28,A,需改进,表现稳定
E-1509,02/05/2025,4.5,合格,表现稳定
E-3207,22-04-2025,2.5,合格,沟通待加强
E-3053,28-11-2025,B,合格,表现稳定
E-1881,11/11/2024,4,优秀,晋升候选
E-1938,2024-12-19,3,良好,晋升候选
E-3125,27-01-2024,4.5,合格,表现稳定
E-2984,2026-09-02,3.5,良好,表现稳定
E-2202,08/06/2026,C,良好,业绩突出
E-1621,23-05-2024,C,优秀,表现稳定
E-3139,04-02-2024,4.5,需改进,晋升候选
E-1505,15-11-2026,3,良好,表现稳定
E-2277,2026-03-21,C,优秀,业绩突出
E-1622,08/13/2025,A,合格,业绩突出
E-2793,2024-01-26,4,合格,业绩突出
E-2348,21-04-2025,3,良好,表现稳定
E-3060,02-04-2025,B,合格,表现稳定
E-1722,02-12-2024,B,需改进,表现稳定
E-2882,2025-12-13,4,良好,业绩突出
E-2883,09/14/2024,2.5,需改进,表现稳定
E-3412,2024-03-16,B,需改进,表现稳定
E-2265,12/11/2026,B,优秀,需培训
E-2001,2024-06-06,3,需改进,晋升候选
E-1312,06-08-2025,3.5,优秀,晋升候选
E-1908,04/05/2025,B,合格,沟通待加强
E-2360,2026-01-03,4.5,良好,需培训
E-1563,2024-04-23,C,良好,需培训
E-2030,2026-12-05,3.5,需改进,表现稳定
E-3017,08/04/2026,C,优秀,沟通待加强
E-1154,02-04-2025,2.5,优秀,表现稳定
E-2423,11/27/2024,2.5,合格,需培训
E-3041,06/08/2026,4,良好,表现稳定
E-2330,08/02/2026,3.5,良好,晋升候选
E-2597,06/27/2024,B,良好,表现稳定
E-2700,2025-03-02,4,合格,业绩突出
E-1588,21-03-2025,2.5,合格,需培训
E-1751,2025-12-21,A,优秀,表现稳定
E-1257,2024-09-06,A,合格,表现稳定
E-2818,02-04-2026,A,良好,表现稳定
E-1165,16-08-2024,B,优秀,需培训
E-2398,08/03/2026,A,良好,表现稳定
E-2786,2024-02-16,4,需改进,晋升候选
E-3193,10-10-2026,3.5,良好,表现稳定
E-1408,12/26/2024,B,需改进,沟通待加强
E-3097,13-12-2025,3.5,良好,表现稳定
E-2051,03/12/2024,3.5,合格,需培训
E-1538,2026-05-01,4.5,需改进,表现稳定
E-3472,11/07/2024,4.5,需改进,业绩突出
E-1467,18-04-2026,4,合格,业绩突出
E-2385,2024-09-24,C,优秀,晋升候选
E-2091,2025-02-15,C,良好,表现稳定
E-1762,18-03-2025,4,需改进,沟通待加强
E-1102,2024-10-24,B,良好,业绩突出
E-3533,2024-02-06,C,优秀,表现稳定
E-2864,2024-11-05,3,需改进,表现稳定
E-1702,01/02/2025,3,优秀,沟通待加强
E-2210,2024-08-16,C,需改进,表现稳定
E-2451,2025-02-27,3.5,合格,表现稳定
E-1664,2024-11-22,C,合格,表现稳定
E-2912,2024-11-23,3.5,需改进,业绩突出
E-2035,03/05/2025,A,良好,表现稳定
E-3205,2026-10-16,4.5,需改进,业绩突出
E-1216,03/22/2026,B,合格,需培训
E-2819,01/24/2024,C,需改进,业绩突出
E-2371,11-10-2024,C,优秀,业绩突出
E-1725,10/05/2025,B,优秀,表现稳定
E-1531,2025-04-08,3.5,需改进,表现稳定
E-2564,05/22/2024,A,良好,表现稳定
E-1413,2025-08-06,C,优秀,晋升候选
E-3507,02/27/2024,C,需改进,晋升候选
E-1299,07/25/2025,2.5,优秀,表现稳定
E-1430,23-12-2026,2.5,优秀,表现稳定
E-2572,2025-11-21,B,良好,沟通待加强
E-2743,01/04/2025,A,合格,业绩突出
